id,text,cleaned_text
1.55E+18,A World War II landing craft is emerging from Lake Mead as water levels at the United States' largest man-made water reservoir continue to drop in extreme drought conditions.,A World War II landing craft is emerging from Lake Mead as water levels at the United States' largest man-made water reservoir continue to drop in extreme drought conditions..
1.55E+18,"The CDC has moved four destinations to its ""high"" risk category for travel.

• Bolivia
• Lebanon
• Peru
• Tunisia

 ","The CDC has moved four destinations to its ""high"" risk category for travel.• Bolivia• Lebanon• Peru• Tunisia ."
1.55E+18,"National security adviser Jake Sullivan says the US has information indicating that Iran is preparing to supply Russia with drones, including weapons-capable drones,  and begin training Russian forces on how to operate them as early as later this month.","National security adviser Jake Sullivan says the US has information indicating that Iran is preparing to supply Russia with drones, including weapons-capable drones,  and begin training Russian forces on how to operate them as early as later this month.."
1.55E+18,"CNN's @jaketapper talks with documentary filmmaker Alex Holder who had behind-the-scenes access to the Trump White House and family for his docuseries, ""Unprecedented.""","CNN's @jaketapper talks with documentary filmmaker Alex Holder who had behind-the-scenes access to the Trump White House and family for his docuseries, ""Unprecedented.""."
1.55E+18,,.
1.55E+18,"Disney+ will have new original shows featuring BTS, adding the world's biggest band to its roster of digital stars.","Disney+ will have new original shows featuring BTS, adding the world's biggest band to its roster of digital stars.."
1.55E+18,"A new @nytimes  / Siena College poll found that a majority of Democratic primary voters - including 94% of those under age 30 - don't want President Joe Biden to be their nominee in 2024.CNN's @jaketapper discusses with Ryan Streeter, @niaCNN and @ashleyrallison.","A new @nytimes  / Siena College poll found that a majority of Democratic primary voters - including 94% of those under age 30 - don't want President Joe Biden to be their nominee in 2024.CNN's @jaketapper discusses with Ryan Streeter, @niaCNN and @ashleyrallison.."
1.55E+18,"The James Webb Space Telescope's first deep field view shows SMACS 0723, where a massive group of galaxy clusters act as a magnifying glass for the objects behind them, including faint, distant galaxies.","The James Webb Space Telescope's first deep field view shows SMACS 0723, where a massive group of galaxy clusters act as a magnifying glass for the objects behind them, including faint, distant galaxies.."
1.55E+18,"Broadway's next ""Funny Girl"" will be Lea Michele, who is replacing Beanie Feldstein after the ""Booksmart"" star announced she'd exit the show earlier than expected.","Broadway's next ""Funny Girl"" will be Lea Michele, who is replacing Beanie Feldstein after the ""Booksmart"" star announced she'd exit the show earlier than expected.."
1.55E+18,"Following passage of the bipartisan gun safety law, Kansas City, Missouri, Mayor @QuintonLucasKC talks to CNN's @jaketapper about the legislation, and why he and other mayors called for a ban on assault weapons and not hand guns.","Following passage of the bipartisan gun safety law, Kansas City, Missouri, Mayor @QuintonLucasKC talks to CNN's @jaketapper about the legislation, and why he and other mayors called for a ban on assault weapons and not hand guns.."
1.55E+18,The government of the Faroe Islands has set a catch limit of 500 dolphins this year for the territory's controversial annual whale hunt.,The government of the Faroe Islands has set a catch limit of 500 dolphins this year for the territory's controversial annual whale hunt..
1.55E+18,"Donald Trump has turned the 2020 election into a litmus test, writes @ChrisCillizza | Analysis.
","Donald Trump has turned the 2020 election into a litmus test, writes @ChrisCillizza | Analysis.."
1.55E+18,"""Shark Week"" will have some extra muscle this time around.","""Shark Week"" will have some extra muscle this time around.."
1.55E+18,"""I looked at forecast models and they were incredible.I thought -- this can't be right."" 

Every summer in Texas is hot, but this summer will be one to remember.","""I looked at forecast models and they were incredible.I thought -- this can't be right."" Every summer in Texas is hot, but this summer will be one to remember.."
1.55E+18,"The President's age is a legitimate concern for voters, @ChrisCillizza writes - even those who are favorably inclined to the party to which Biden belongs.| Analysis.","The President's age is a legitimate concern for voters, @ChrisCillizza writes - even those who are favorably inclined to the party to which Biden belongs.| Analysis.."
1.55E+18,"Consumer expectations for prices to continue rising over the next year increased to the highest level on record, according to the latest Survey of Consumer Expectations.","Consumer expectations for prices to continue rising over the next year increased to the highest level on record, according to the latest Survey of Consumer Expectations.."
1.55E+18,"The Biden administration said federal law preempts state abortion bans when emergency care is needed, and that the federal government can penalize institutions or providers that fail to provide necessary abortions to treat medical emergencies.","The Biden administration said federal law preempts state abortion bans when emergency care is needed, and that the federal government can penalize institutions or providers that fail to provide necessary abortions to treat medical emergencies.."
1.55E+18,"When Elon Musk announced his intention to buy Twitter almost 90 days ago, the world - and financial markets - looked different.
","When Elon Musk announced his intention to buy Twitter almost 90 days ago, the world - and financial markets - looked different.."
1.55E+18,"The goal is to make the ranking ""the ultimate travel bucket list for 2022,"" and the city that nabbed the top spot is known for its buzzy arts festivals, growing foodie scene -- and its beauty.","The goal is to make the ranking ""the ultimate travel bucket list for 2022,"" and the city that nabbed the top spot is known for its buzzy arts festivals, growing foodie scene -- and its beauty.."
1.55E+18,A federal judge has denied a request by Steve Bannon for his contempt-of-Congress trial to be delayed from its July 18 start date and severely limited the defenses that the former Trump adviser could put forward at the trial.,A federal judge has denied a request by Steve Bannon for his contempt-of-Congress trial to be delayed from its July 18 start date and severely limited the defenses that the former Trump adviser could put forward at the trial..
1.55E+18,"Six days, 20 hours, more than a dozen live witnesses, more than 40 recorded depositions.Here's what we've learned from the House January 6 committee so far.","Six days, 20 hours, more than a dozen live witnesses, more than 40 recorded depositions.Here's what we've learned from the House January 6 committee so far.."
1.55E+18,Hundreds of thousands of leaked Uber documents show extreme steps that the company allegedly took to expand aggressively.,Hundreds of thousands of leaked Uber documents show extreme steps that the company allegedly took to expand aggressively..
1.55E+18,"""Just about everyone was crying with happiness that they were alive.""

Video captured the moment when a group of tourists survived a huge avalanche that swept right over them in Kyrgyzstan's Tian Shan mountains.","""Just about everyone was crying with happiness that they were alive.""Video captured the moment when a group of tourists survived a huge avalanche that swept right over them in Kyrgyzstan's Tian Shan mountains.."
1.55E+18,"Jennifer Shah, a polarizing member of the ""Real Housewives"" franchise, has pleaded guilty to defrauding hundreds of victims in a years-long telemarketing scheme.","Jennifer Shah, a polarizing member of the ""Real Housewives"" franchise, has pleaded guilty to defrauding hundreds of victims in a years-long telemarketing scheme.."
1.55E+18,"""Wait...is this real? Is V really dancing to about damn time?!?"" @BTS_twt member V is a fan of Lizzo -- and the feeling seems mutual.
","""Wait...is this real? Is V really dancing to about damn time?!?"" @BTS_twt member V is a fan of Lizzo -- and the feeling seems mutual.."
1.55E+18,"""I was just trying to do it the best that I can without hurting anybody."" GoPro video of a perilous landing shows a pilot maneuvering his single-engine plane under power lines and into a highway's center turn lane, with cars in lanes on either side.","""I was just trying to do it the best that I can without hurting anybody."" GoPro video of a perilous landing shows a pilot maneuvering his single-engine plane under power lines and into a highway's center turn lane, with cars in lanes on either side.."
1.55E+18,"Investigative reporter @tplohetski sits down with CNN's @KateBolduan and describes what he saw in the 77-minutes of unreleased surveillance video of the scene at Robb Elementary School in Uvalde, Texas. ","Investigative reporter @tplohetski sits down with CNN's @KateBolduan and describes what he saw in the 77-minutes of unreleased surveillance video of the scene at Robb Elementary School in Uvalde, Texas. ."
1.55E+18,"""I'm not trying to make a huge political stance here, but do you understand that this is a baby?""

When a pregnant woman was pulled over for driving in the HOV lane in Texas, she said her fetus was her passenger.
","""I'm not trying to make a huge political stance here, but do you understand that this is a baby?""When a pregnant woman was pulled over for driving in the HOV lane in Texas, she said her fetus was her passenger.."
1.55E+18,"In 2017, Anthony Bourdain took his first journey to the Sultanate of Oman, finding a peaceful land of remarkable beauty that defies expectations.

Listen to the adventure here.","In 2017, Anthony Bourdain took his first journey to the Sultanate of Oman, finding a peaceful land of remarkable beauty that defies expectations.Listen to the adventure here.."
1.55E+18,"On a person of color, the pulse oximeter could indicate a patient's oxygen levels are normal, suggesting they could be discharged home - but then blood samples might show low oxygen levels, suggesting they not only needed additional care but oxygen support ","On a person of color, the pulse oximeter could indicate a patient's oxygen levels are normal, suggesting they could be discharged home - but then blood samples might show low oxygen levels, suggesting they not only needed additional care but oxygen support ."
1.55E+18,A first glimpse at how the James Webb Space Telescope will change the way people see the universe is due to arrive later today.,A first glimpse at how the James Webb Space Telescope will change the way people see the universe is due to arrive later today..
1.55E+18,"The mayor of an Italian tourist town has moved to impose fines on under-dressed people, citing concerns over ""quality of life."" ","The mayor of an Italian tourist town has moved to impose fines on under-dressed people, citing concerns over ""quality of life."" ."
1.55E+18,"Home of six-hundred glaciers, and running for one thousand miles up Patagonia's west coast, discover the epic beauty of Patagonia's Fjordlands.Patagonia, Life on the Edge of the World airs Sunday at 9 pm ET/PT #PatagoniaCNN ","Home of six-hundred glaciers, and running for one thousand miles up Patagonia's west coast, discover the epic beauty of Patagonia's Fjordlands.Patagonia, Life on the Edge of the World airs Sunday at 9 pm ET/PT #PatagoniaCNN ."
1.55E+18,"McDonald's and Wendy's are both giving away free fries this week.
",McDonald's and Wendy's are both giving away free fries this week..
1.55E+18,"Rock-rap renegades Rage Against the Machine decried the Supreme Court's decision to overturn Roe v Wade and end the federal constitutional right to an abortion.
",Rock-rap renegades Rage Against the Machine decried the Supreme Court's decision to overturn Roe v Wade and end the federal constitutional right to an abortion..
1.55E+18,"It has taken President Joe Biden, who arrives in Jerusalem this week at the start of a short regional trip to the Middle East, almost eighteen months to schedule a visit to the holy city.
","It has taken President Joe Biden, who arrives in Jerusalem this week at the start of a short regional trip to the Middle East, almost eighteen months to schedule a visit to the holy city.."
1.55E+18,"""The quickest way into Trump's good graces is to compliment him,"" writes Chris Cillizza | Analysis.
","""The quickest way into Trump's good graces is to compliment him,"" writes Chris Cillizza | Analysis.."
1.55E+18,"Pierce Brosnan posted a touching tribute to the late actor James Caan.
",Pierce Brosnan posted a touching tribute to the late actor James Caan..
1.55E+18,"Official Covid-19 case metrics severely undercount the true number of infections, leaving the United States with a critical blind spot as the most transmissible coronavirus variant yet takes hold.
","Official Covid-19 case metrics severely undercount the true number of infections, leaving the United States with a critical blind spot as the most transmissible coronavirus variant yet takes hold.."
1.55E+18,"If you missed CNN's 5 Things Sunday podcast, @NatashaBertrand examines why President Biden is re-engaging with Saudi Arabia after vowing to make it a 'pariah'.

Could the implications stretch from the Middle East all the way to the gas pump? Listen here.","If you missed CNN's 5 Things Sunday podcast, @NatashaBertrand examines why President Biden is re-engaging with Saudi Arabia after vowing to make it a 'pariah'.Could the implications stretch from the Middle East all the way to the gas pump? Listen here.."
1.55E+18,"Residents in the wealthy suburb of Highland Park spoke about their affection for the enclave and its high-achieving schools, spacious housing, friendly social life and safe streets.Now, that sense of safety is gone.
","Residents in the wealthy suburb of Highland Park spoke about their affection for the enclave and its high-achieving schools, spacious housing, friendly social life and safe streets.Now, that sense of safety is gone.."
1.55E+18,"Bad news for Twitter could turn out to be good news for former President Donald Trump.
",Bad news for Twitter could turn out to be good news for former President Donald Trump..
1.55E+18,"Congratulations are in order for Kate Mara and her husband, Jamie Bell, who are expecting their second child.
","Congratulations are in order for Kate Mara and her husband, Jamie Bell, who are expecting their second child.."
1.55E+18,"The FBI interviewed Donald Trump's attorney two weeks ago -- a previously unknown development that could significantly shape the Justice Department's sprawling investigation into the January 6, 2021, Capitol riot.
","The FBI interviewed Donald Trump's attorney two weeks ago -- a previously unknown development that could significantly shape the Justice Department's sprawling investigation into the January 6, 2021, Capitol riot.."
1.55E+18,"Elon Musk mocked Twitter's efforts to force him to purchase the company , in a tweet, of course.
","Elon Musk mocked Twitter's efforts to force him to purchase the company , in a tweet, of course.."
1.55E+18,"Florence Pugh wants the world to know she is proud of her body -- nipples and all.
",Florence Pugh wants the world to know she is proud of her body -- nipples and all..
1.55E+18,"The January 6 panel says it intends to connect the dots between extremist groups and government circles who tried to overturn the 2020 election.Listen to CNN 5 Things for more.

Plus, at least 15 people died after a weekend bar shooting in South Africa.","The January 6 panel says it intends to connect the dots between extremist groups and government circles who tried to overturn the 2020 election.Listen to CNN 5 Things for more.Plus, at least 15 people died after a weekend bar shooting in South Africa.."
1.55E+18,"Drinking alone during adolescence and young adulthood can strongly increase the risk for alcohol abuse later in life, especially if you are a woman, a new study finds.
","Drinking alone during adolescence and young adulthood can strongly increase the risk for alcohol abuse later in life, especially if you are a woman, a new study finds.."
1.55E+18,"Chinese stocks fell as the threat of new Covid restrictions and a renewed regulatory offensive against big tech companies sapped investor confidence.
",Chinese stocks fell as the threat of new Covid restrictions and a renewed regulatory offensive against big tech companies sapped investor confidence..
1.55E+18,"Former Democratic state lawmaker @ninaturner and Democratic strategist @JoeTrippi discuss the potential for President Joe Biden to face a challenger from within his party in the 2024 presidential election, and what is at stake if he does. ","Former Democratic state lawmaker @ninaturner and Democratic strategist @JoeTrippi discuss the potential for President Joe Biden to face a challenger from within his party in the 2024 presidential election, and what is at stake if he does. ."
1.55E+18,"A Texas death row inmate has asked the governor for a 30-day delay ahead of his scheduled Wednesday execution so he can make a kidney donation
",A Texas death row inmate has asked the governor for a 30-day delay ahead of his scheduled Wednesday execution so he can make a kidney donation.
1.55E+18, CNN senior legal analyst @eliehonig discusses possible questions the House Select Committee may ask Steve Bannon if he testifies before the January 6 committee., CNN senior legal analyst @eliehonig discusses possible questions the House Select Committee may ask Steve Bannon if he testifies before the January 6 committee..
1.55E+18,"A Texas death row inmate has asked the governor for a 30-day delay ahead of his scheduled Wednesday execution so he can make a kidney donation
",A Texas death row inmate has asked the governor for a 30-day delay ahead of his scheduled Wednesday execution so he can make a kidney donation.
1.55E+18,"Here's why mom and primary care pediatrician Edith Bracho-Sanchez decided to vaccinate her 9-month-old baby
",Here's why mom and primary care pediatrician Edith Bracho-Sanchez decided to vaccinate her 9-month-old baby.
1.55E+18,"President Joe Biden will meet with mass shooting survivors and victims' families to celebrate the federal gun safety legislation he signed into law late last month.
",President Joe Biden will meet with mass shooting survivors and victims' families to celebrate the federal gun safety legislation he signed into law late last month..
1.55E+18,"""A cynic is rarely disappointed by the actions of his fellow human beings, and President Joe Biden's trip to Saudi Arabia this week won't disappoint many cynics because it is so entirely predictable,"" writes Peter Bergen.","""A cynic is rarely disappointed by the actions of his fellow human beings, and President Joe Biden's trip to Saudi Arabia this week won't disappoint many cynics because it is so entirely predictable,"" writes Peter Bergen.."
1.55E+18,"How ""woke"" went from a social justice term to a pejorative favored by some conservatives.
","How ""woke"" went from a social justice term to a pejorative favored by some conservatives.."
1.55E+18,"""Trump lashed out at Musk like a scorned lover, complaining to the crowd late Saturday, 'He told me he voted for me,'"" writes Dean Obeidallah | Analysis.
","""Trump lashed out at Musk like a scorned lover, complaining to the crowd late Saturday, 'He told me he voted for me,'"" writes Dean Obeidallah | Analysis.."
1.55E+18,"After receiving an HOV -- or carpool lane -- violation, a pregnant woman in Texas argued her unborn baby should count as a vehicle passenger in light of Roe v Wade being overturned.","After receiving an HOV -- or carpool lane -- violation, a pregnant woman in Texas argued her unborn baby should count as a vehicle passenger in light of Roe v Wade being overturned.."
1.55E+18,"Phoenix Mercury star Brittney Griner was at the forefront of everyone's mind as the WNBA All-Star game tipped off in Chicago
",Phoenix Mercury star Brittney Griner was at the forefront of everyone's mind as the WNBA All-Star game tipped off in Chicago.
1.55E+18,"Three churches located on the same road in Maryland, just outside Washington, DC, were vandalized over the weekend, and authorities are investigating fires set at two of the churches as arson.","Three churches located on the same road in Maryland, just outside Washington, DC, were vandalized over the weekend, and authorities are investigating fires set at two of the churches as arson.."
1.55E+18,Yosemite National Park's legendary giant sequoias have avoided suffering significant damage for now -- as fire crews work to steer a growing wildfire away from the towering trees.,Yosemite National Park's legendary giant sequoias have avoided suffering significant damage for now -- as fire crews work to steer a growing wildfire away from the towering trees..
1.55E+18,"""Trump has sought to block and discredit the committee at every turn.His supporters in Congress squelched a drive for an independent commission and key aides, as well as Bannon, have refused to honor subpoenas,"" writes Stephen Collinson | Analysis
","""Trump has sought to block and discredit the committee at every turn.His supporters in Congress squelched a drive for an independent commission and key aides, as well as Bannon, have refused to honor subpoenas,"" writes Stephen Collinson | Analysis."
1.55E+18,"The post-pandemic recovery of commercial aviation may have an early, unlikely protagonist: the A380 superjumbo.","The post-pandemic recovery of commercial aviation may have an early, unlikely protagonist: the A380 superjumbo.."
1.55E+18,Australia's Aboriginal flag will replace the New South Wales state flag on Sydney Harbour Bridge,Australia's Aboriginal flag will replace the New South Wales state flag on Sydney Harbour Bridge.
1.55E+18,Japan's ruling coalition swept to victory in an upper house election that took on heightened significance following the assassination of former Prime Minister Shinzo Abe.,Japan's ruling coalition swept to victory in an upper house election that took on heightened significance following the assassination of former Prime Minister Shinzo Abe..
1.55E+18,"Ukraine is preparing a huge offensive in the south of the country, says defense minister","Ukraine is preparing a huge offensive in the south of the country, says defense minister."
1.55E+18,"Chinese authorities violently dispersed a peaceful protest by hundreds of depositors, who sought in vain to demand their life savings back from banks that have run into a deepening cash crisis.","Chinese authorities violently dispersed a peaceful protest by hundreds of depositors, who sought in vain to demand their life savings back from banks that have run into a deepening cash crisis.."
1.55E+18,Pregnant woman will go to court to fight HOV lane ticket.,Pregnant woman will go to court to fight HOV lane ticket..
1.55E+18,"No antibiotics worked, so this woman turned to a natural enemy of bacteria to save her husband's life.","No antibiotics worked, so this woman turned to a natural enemy of bacteria to save her husband's life.."
1.55E+18,"A dog visiting the Pictured Rocks National Lakeshore in Michigan was rescued by park rangers after jumping over a railing and falling up to 30 feet down a cliff, according to the National Park Service.","A dog visiting the Pictured Rocks National Lakeshore in Michigan was rescued by park rangers after jumping over a railing and falling up to 30 feet down a cliff, according to the National Park Service.."
1.55E+18,"""Thor: Love and Thunder,"" the latest film in the Marvel Cinematic Universe, made an estimated $143 million domestically for its opening this weekend, according to Disney ","""Thor: Love and Thunder,"" the latest film in the Marvel Cinematic Universe, made an estimated $143 million domestically for its opening this weekend, according to Disney ."
1.55E+18,A beach in Iowa is closed after a rare life-threatening infection of the brain was confirmed in a visitor who recently went swimming there.,A beach in Iowa is closed after a rare life-threatening infection of the brain was confirmed in a visitor who recently went swimming there..
1.55E+18,"A growing wildfire that threatens a famed giant sequoia tree grove in California's Yosemite National Park has doubled in size over the past two days.
",A growing wildfire that threatens a famed giant sequoia tree grove in California's Yosemite National Park has doubled in size over the past two days..
1.55E+18,The Texas House Investigative Committee's preliminary report into the massacre at Robb Elementary School in Uvalde could be released within the next 10 days.,The Texas House Investigative Committee's preliminary report into the massacre at Robb Elementary School in Uvalde could be released within the next 10 days..
1.55E+18,"Former House Speaker Paul Ryan was ""sobbing"" as he watched the January 6, 2021, attack on the US Capitol unfold on television, a new book reports.","Former House Speaker Paul Ryan was ""sobbing"" as he watched the January 6, 2021, attack on the US Capitol unfold on television, a new book reports.."
1.55E+18,"Nautical-inspired fashion has a long, varied history which has stood the test of time, and has endured as a trend loved by luxury and high street designers for decades.","Nautical-inspired fashion has a long, varied history which has stood the test of time, and has endured as a trend loved by luxury and high street designers for decades.."
1.55E+18,The much-awaited summer lull in coronavirus cases doesn't appear to be happening as Covid-19 infections continue to increase in much of the United States.,The much-awaited summer lull in coronavirus cases doesn't appear to be happening as Covid-19 infections continue to increase in much of the United States..
1.55E+18,"The barstool on the far left at Norton's Restaurant shouldn't be empty.
",The barstool on the far left at Norton's Restaurant shouldn't be empty..
1.55E+18,Some privacy experts are skeptical about how much a feature like anonymous mode can separate the user from their personal health data.,Some privacy experts are skeptical about how much a feature like anonymous mode can separate the user from their personal health data..
1.55E+18,"Senate Majority Leader Chuck Schumer has tested positive for Covid-19 and has ""very mild symptoms,"" according to his spokesman.","Senate Majority Leader Chuck Schumer has tested positive for Covid-19 and has ""very mild symptoms,"" according to his spokesman.."
1.55E+18,Catch up with @WKamauBell as he tackles uncomfortable conversations on an all new season of United Shades of America.New season premieres tonight at 10 pm ET/PT.,Catch up with @WKamauBell as he tackles uncomfortable conversations on an all new season of United Shades of America.New season premieres tonight at 10 pm ET/PT..
1.55E+18,"After receiving a HOV violation, a pregnant woman in Texas argued her unborn baby should count as a vehicle passenger in light of Roe v Wade being overturned.Brandy Bottone talks to @PamelaBrownCNN about why she plans to fight the ticket in court.","After receiving a HOV violation, a pregnant woman in Texas argued her unborn baby should count as a vehicle passenger in light of Roe v Wade being overturned.Brandy Bottone talks to @PamelaBrownCNN about why she plans to fight the ticket in court.."
1.55E+18,"Here's a minute-by-minute timeline of the day pro-Trump rioters stormed the Capitol, based on past reporting, new testimony and public records.
","Here's a minute-by-minute timeline of the day pro-Trump rioters stormed the Capitol, based on past reporting, new testimony and public records.."
1.55E+18,Doja Cat is not happy with Noah Schnapp.,Doja Cat is not happy with Noah Schnapp..
1.55E+18,"With a megadrought draining water reserves in the West, states are looking for alternatives to handle water rights.
","With a megadrought draining water reserves in the West, states are looking for alternatives to handle water rights.."
1.55E+18,Astrophysicist @neiltyson reacts to Elon Musk's tweet about colonizing Mars.Hear what he thinks could be in our future.,Astrophysicist @neiltyson reacts to Elon Musk's tweet about colonizing Mars.Hear what he thinks could be in our future..
1.55E+18,Join CNN for unprecedented access to the last great frontier.Patagonia: Life on the Edge of the World premieres tonight at 9 pm ET/PT #PatagoniaCNN.,Join CNN for unprecedented access to the last great frontier.Patagonia: Life on the Edge of the World premieres tonight at 9 pm ET/PT #PatagoniaCNN..
1.55E+18,"No antibiotics worked, so this woman turned to a natural enemy of bacteria to save her husband's life.","No antibiotics worked, so this woman turned to a natural enemy of bacteria to save her husband's life.."
1.55E+18,"At the northern tip of Patagonia's desert coast in Argentina, the skies above El Cóndor are filled with shifting clouds of chatty, colorful parrots.","At the northern tip of Patagonia's desert coast in Argentina, the skies above El Cóndor are filled with shifting clouds of chatty, colorful parrots.."
1.55E+18,"A dog visiting the Pictured Rocks National Lakeshore in Michigan was rescued by park rangers after jumping over a railing and falling up to 30 feet down a cliff, according to the National Park Service.","A dog visiting the Pictured Rocks National Lakeshore in Michigan was rescued by park rangers after jumping over a railing and falling up to 30 feet down a cliff, according to the National Park Service.."
1.55E+18,"Twitter is fighting back, pledging to take Musk to court.","Twitter is fighting back, pledging to take Musk to court.."
1.55E+18,"Members of the House select committee investigating the January 6 attack on the US Capitol previewed the panel's next public hearing, which will zero in on how the violent mob came together and the role of extremist groups in the deadly insurrection.","Members of the House select committee investigating the January 6 attack on the US Capitol previewed the panel's next public hearing, which will zero in on how the violent mob came together and the role of extremist groups in the deadly insurrection.."
1.55E+18,A beach in Iowa is closed after a rare life-threatening infection of the brain was confirmed in a visitor who recently went swimming there.,A beach in Iowa is closed after a rare life-threatening infection of the brain was confirmed in a visitor who recently went swimming there..
1.55E+18,"They crossed paths in Greece during a sun-drenched summer in the '70s.A pen pal friendship followed , and five decades later, they're still in love.
","They crossed paths in Greece during a sun-drenched summer in the '70s.A pen pal friendship followed , and five decades later, they're still in love.."
1.55E+18,Democrats have been gaining on the generic ballot since Roe was overturned.It's a sign that voters may be more reactive to events than we give them credit for | Analysis by Harry Enten.,Democrats have been gaining on the generic ballot since Roe was overturned.It's a sign that voters may be more reactive to events than we give them credit for | Analysis by Harry Enten..
1.55E+18,What's your definition of critical race theory? Join @WKamauBell as he heads to Arizona to find out how this academic concept became a flashpoint for parents and schoolboards on the season premiere of #UnitedShades.,What's your definition of critical race theory? Join @WKamauBell as he heads to Arizona to find out how this academic concept became a flashpoint for parents and schoolboards on the season premiere of #UnitedShades..
1.55E+18,"Five people were injured in a shooting on the boardwalk near the popular amusement area of New York City's Coney Island early Sunday morning, authorities said.","Five people were injured in a shooting on the boardwalk near the popular amusement area of New York City's Coney Island early Sunday morning, authorities said.."
1.55E+18,"""These are politicians that are masquerading as judges,"" @ChrisMurphyCT thinks the Supreme Court justices want to impose their political views on the nation.Hear more in his conversation with @DavidAxelrod on this week's episode of The Axe Files.","""These are politicians that are masquerading as judges,"" @ChrisMurphyCT thinks the Supreme Court justices want to impose their political views on the nation.Hear more in his conversation with @DavidAxelrod on this week's episode of The Axe Files.."
1.55E+18,"""Thor: Love and Thunder,"" the latest film in the Marvel Cinematic Universe, made an estimated $143 million domestically for its opening this weekend, according to Disney.","""Thor: Love and Thunder,"" the latest film in the Marvel Cinematic Universe, made an estimated $143 million domestically for its opening this weekend, according to Disney.."
1.55E+18,"Novak Djokovic beats Nick Kyrgios to win the 2022 Wimbledon men's singles final, achieving his 21st grand slam title.","Novak Djokovic beats Nick Kyrgios to win the 2022 Wimbledon men's singles final, achieving his 21st grand slam title.."
1.55E+18,Former Gov Bill Richardson is expected to travel to Russia in the coming weeks to discuss securing the release of Brittney Griner and Paul Whelan back to the United States.,Former Gov Bill Richardson is expected to travel to Russia in the coming weeks to discuss securing the release of Brittney Griner and Paul Whelan back to the United States..
1.55E+18,"Steve Bannon tells the January 6 select committee he is now willing to testify, ideally at a public hearing, a letter obtained by CNN says.","Steve Bannon tells the January 6 select committee he is now willing to testify, ideally at a public hearing, a letter obtained by CNN says.."
1.55E+18,"Squid spend daylight hours at more than 2,500 feet under water.Join CNN as we explore Patagonia's magnificent Desert Coast.Patagonia, Life on the Edge of the World premieres tonight at 9 pm ET/PT.","Squid spend daylight hours at more than 2,500 feet under water.Join CNN as we explore Patagonia's magnificent Desert Coast.Patagonia, Life on the Edge of the World premieres tonight at 9 pm ET/PT.."
1.55E+18,"CNN's @FareedZakaria argues that the West's strategy in Ukraine is at risk of failing, and that Kyiv's supporters must take more urgent action and prioritize military support for Ukraine over economic pressure on Russia.","CNN's @FareedZakaria argues that the West's strategy in Ukraine is at risk of failing, and that Kyiv's supporters must take more urgent action and prioritize military support for Ukraine over economic pressure on Russia.."
1.55E+18,"The barstool on the far left at Norton's Restaurant shouldn't be empty.
",The barstool on the far left at Norton's Restaurant shouldn't be empty..
1.55E+18,Historic Veranda House on Nantucket Island devastated by massive fire.,Historic Veranda House on Nantucket Island devastated by massive fire..
1.55E+18,"Steve Bannon -- who defied a congressional subpoena and is set to go to trial on criminal contempt charges -- told the House select committee investigating the January 6, 2021, insurrection that he is now willing to testify.
","Steve Bannon -- who defied a congressional subpoena and is set to go to trial on criminal contempt charges -- told the House select committee investigating the January 6, 2021, insurrection that he is now willing to testify.."
1.55E+18,"At least 15 people have been killed after a Russian strike hit an apartment bloc in the Donetsk region in eastern Ukraine.
",At least 15 people have been killed after a Russian strike hit an apartment bloc in the Donetsk region in eastern Ukraine..
1.55E+18,"""I think that would be the logical conclusion."" Jan.6 committee member @RepZoeLofgren (D-CA) tells CNN's @jaketapper whether she thinks former President Trump knew far-right militia groups like Oath Keepers and Proud Boys partook in the Capitol attack.","""I think that would be the logical conclusion."" Jan.6 committee member @RepZoeLofgren (D-CA) tells CNN's @jaketapper whether she thinks former President Trump knew far-right militia groups like Oath Keepers and Proud Boys partook in the Capitol attack.."
1.55E+18,"A growing wildfire that threatens a famed giant sequoia tree grove in California's Yosemite National Park has doubled in size over the past two days.
",A growing wildfire that threatens a famed giant sequoia tree grove in California's Yosemite National Park has doubled in size over the past two days..
1.55E+18,"""I don't agree with that at all.""

Republican @GovChrisSununu of New Hampshire responds to South Dakota Governor Kristi Noem saying her state's abortion law would make no exception for young girls impregnated after being raped.@CNNSotu #CNNSOTU ","""I don't agree with that at all.""Republican @GovChrisSununu of New Hampshire responds to South Dakota Governor Kristi Noem saying her state's abortion law would make no exception for young girls impregnated after being raped.@CNNSotu #CNNSOTU ."
1.55E+18,"""I took offense to it and a lot of people have.""

@ashleyrallison, the former national coalitions director for the Biden 2020 campaign, responds to the White House statement defending President Biden's abortion response and blasting ""out of step"" activists.@CNNSotu #CNNSOTU ","""I took offense to it and a lot of people have.""@ashleyrallison, the former national coalitions director for the Biden 2020 campaign, responds to the White House statement defending President Biden's abortion response and blasting ""out of step"" activists.@CNNSotu #CNNSOTU ."
1.55E+18,"With a megadrought draining water reserves in the West, states are looking for alternatives to handle water rights.
","With a megadrought draining water reserves in the West, states are looking for alternatives to handle water rights.."
1.55E+18,"""I expect that we will be hearing from him."" January 6 committee member @RepZoeLofgren confirms to @jaketapper that former Trump White House chief strategist Steve Bannon is willing to testify, according to a letter from his lawyer.","""I expect that we will be hearing from him."" January 6 committee member @RepZoeLofgren confirms to @jaketapper that former Trump White House chief strategist Steve Bannon is willing to testify, according to a letter from his lawyer.."
